8/4/2017,12:07:13,YJ5162K00,132X0032,1030049911,FA20
8/4/2017,12:07:54,YJ5162K00,132X0033,1030049912,FA20
8/4/2017,12:08:53,YJ5162K00,132X0034,1030049913,FA20
8/4/2017,12:09:25,YJ5162K00,132X0035,1030049914,FA20
8/4/2017,13:12:26,YJ5162K00,132X0036,1030049915,FA20
8/4/2017,13:13:12,YJ5162K00,132X0037,1030049916,FA20
8/4/2017,13:13:48,YJ5162K00,132X0038,1030049917,FA20
8/4/2017,13:15:01,YJ5162K00,132X0039,1030049918,FA20
8/4/2017,13:15:45,YJ5162K00,132X0040,1030049919,FA20
8/4/2017,13:16:30,YJ5162K00,132X0041,1030049920,FA20
8/4/2017,13:17:12,YJ5162K00,132X0042,1030049921,FA20
8/4/2017,13:18:00,YJ5162K00,132X0043,1030049922,FA20
8/4/2017,13:18:41,YJ5162K00,132X0044,1030049923,FA20
8/4/2017,13:20:08,YJ5162K00,132X0045,1030049924,FA20
8/4/2017,13:21:01,YJ5162K00,132X0046,1030049925,FA20
8/4/2017,13:21:49,YJ5162K00,132X0047,1030049926,FA20
8/4/2017,13:23:09,YJ5162K00,132X0048,1030049927,FA20
8/4/2017,13:23:39,YJ5162K00,132X0049,1030049928,FA20
8/4/2017,13:24:33,YJ5162K00,132X0050,1030049929,FA20
8/4/2017,13:27:28,YJ5162K00,132X0051,1030049930,FA20
8/4/2017,13:28:17,YJ5162K00,132X0052,1030049931,FA20
8/4/2017,13:28:49,YJ5162K00,132X0053,1030049932,FA20
8/4/2017,13:30:00,YJ5162K00,132X0054,1030049933,FA20
8/4/2017,13:31:46,YJ5162K00,132X0056,1030049935,FA20
8/4/2017,13:32:43,YJ5162K00,132X0055,1030049934,FA20
8/4/2017,13:33:54,YJ5162K00,132X0057,1030049936,FA20
8/4/2017,13:34:31,YJ5162K00,132X0058,1030049937,FA20
8/4/2017,13:35:19,YJ5162K00,132X0059,1030049938,FA20
8/4/2017,13:37:36,YJ5162K00,132X0060,1030049939,FA20
8/4/2017,13:39:20,YJ5162K00,132X0061,1030049940,FA20
8/4/2017,13:39:34,YJ5162K00,132X0062,1030049941,FA20
8/4/2017,13:40:41,YJ5162K00,132X0063,1030049942,FA20
8/4/2017,13:41:30,YJ5162K00,132X0064,1030049943,FA20
8/4/2017,13:42:21,YJ5162K00,132X0065,1030049944,FA20
8/4/2017,13:42:47,YJ5162K00,132X0066,1030049945,FA20
8/4/2017,13:43:42,YJ5162K00,132X0067,1030049946,FA20
8/4/2017,13:44:35,YJ5162K00,132X0068,1030049947,FA20
8/4/2017,13:45:30,YJ5162K00,132X0069,1030049948,FA20
8/4/2017,13:46:21,YJ5162K00,132X0070,1030049949,FA20
8/4/2017,13:47:17,YJ5162K00,132X0071,1030049950,FA20
8/4/2017,13:48:21,YJ5162K00,132X0072,1030049951,FA20
8/4/2017,13:50:45,YJ5162K00,132X0073,1030049952,FA20
8/4/2017,13:53:15,YJ5162K00,132X0074,1030049953,FA20
8/4/2017,13:54:55,YJ5162K00,132X0075,1030049954,FA20
8/4/2017,13:55:24,YJ5162K00,132X0076,1030049955,FA20
8/4/2017,13:56:58,YJ5162K00,132X0077,1030049956,FA20
8/4/2017,13:57:23,YJ5162K00,132X0078,1030049957,FA20
8/4/2017,13:58:21,YJ5162K00,132X0079,1030049958,FA20
8/4/2017,13:59:51,YJ5162K00,132X0080,1030049959,FA20
8/4/2017,14:00:54,YJ5162K00,132X0081,1030049960,FA20
8/4/2017,14:02:24,YJ5162K00,132X0082,1030049961,FA20
8/4/2017,14:03:12,YJ5162K00,132X0083,1030049962,FA20
8/4/2017,14:04:30,YJ5162K00,132X0084,1030049963,FA20
8/4/2017,14:05:43,YJ5162K00,132X0085,1030049964,FA20
8/4/2017,14:06:28,YJ5162K00,132X0086,1030049965,FA20
8/4/2017,14:07:23,YJ5162K00,132X0087,1030049966,FA20
8/4/2017,14:08:23,YJ5162K00,132X0088,1030049967,FA20
8/4/2017,14:11:58,YJ5162K00,132X0089,1030049968,FA20
8/4/2017,14:12:52,YJ5162K00,132X0090,1030049969,FA20
8/4/2017,14:13:58,YJ5162K00,132X0091,1030049970,FA20
8/4/2017,14:14:38,YJ5162K00,132X0092,1030049971,FA20
8/4/2017,14:17:10,YJ5162K00,132X0093,1030049972,FA20
8/4/2017,14:21:15,YJ5162K00,132X0094,1030049973,FA20
8/4/2017,14:23:13,YJ5162K00,132X0095,1030049974,FA20
8/4/2017,14:23:30,YJ5162K00,132X0096,1030049975,FA20
8/4/2017,14:24:37,YJ5162K00,132X0097,1030049976,FA20
8/4/2017,14:25:05,YJ5162K00,132X0098,1030049977,FA20
8/4/2017,14:25:53,YJ5162K00,132X0099,1030049978,FA20
8/4/2017,14:27:19,YJ5162K00,132X0100,1030049979,FA20
8/4/2017,14:27:57,YJ5162K00,132X0101,1030049980,FA20
8/4/2017,14:28:49,YJ5162K00,132X0102,1030049981,FA20
8/4/2017,14:29:43,YJ5162K00,132X0103,1030049982,FA20
8/4/2017,14:30:33,YJ5162K00,132X0104,1030049983,FA20
8/4/2017,14:32:01,YJ5162K00,132X0105,1030049984,FA20
8/4/2017,14:32:20,YJ5162K00,132X0106,1030049985,FA20
8/4/2017,14:33:40,YJ5162K00,132X0107,1030049986,FA20
8/4/2017,14:35:19,YJ5162K00,132X0108,1030049987,FA20
8/4/2017,14:35:55,YJ5162K00,132X0109,1030049988,FA20
8/4/2017,14:36:42,YJ5162K00,132X0110,1030049989,FA20
8/4/2017,14:37:41,YJ5162K00,132X0111,1030049990,FA20
8/4/2017,14:38:48,YJ5162K00,132X0112,1030049991,FA20
8/4/2017,14:40:41,YJ5162K00,132X0113,1030049992,FA20
8/4/2017,14:41:48,YJ5162K00,132X0114,1030049993,FA20
8/4/2017,14:43:39,YJ5162K00,132X0115,1030049994,FA20
8/4/2017,14:44:07,YJ5162K00,132X0116,1030049995,FA20
8/4/2017,14:45:28,YJ5162K00,132X0117,1030049996,FA20
8/4/2017,14:46:39,YJ5162K00,132X0118,1030049997,FA20
8/4/2017,14:47:17,YJ5162K00,132X0119,1030049998,FA20
8/4/2017,14:48:38,YJ5162K00,132X0120,1030049999,FA20
8/4/2017,14:49:31,YJ5162K00,132X0121,1030050000,FA20
8/4/2017,14:50:47,YJ5162K00,132X0122,1030050001,FA20
8/4/2017,14:51:25,YJ5162K00,132X0123,1030050002,FA20
8/4/2017,14:53:09,YJ5162K00,132X0124,1030050003,FA20
8/4/2017,14:54:04,YJ5162K00,132X0125,1030050004,FA20
8/4/2017,14:55:30,YJ5162K00,132X0126,1030050005,FA20
8/4/2017,14:56:32,YJ5162K00,132X0127,1030050006,FA20
8/4/2017,14:58:00,YJ5162K00,132X0128,1030050007,FA20
8/4/2017,14:59:25,YJ5162K00,132X0129,1030050008,FA20
8/4/2017,15:00:42,YJ5162K00,132X0130,1030050009,FA20
8/4/2017,15:01:51,YJ5162K00,132X0131,1030050010,FA20
8/4/2017,15:02:43,YJ5162K00,132X0132,1030050011,FA20
8/4/2017,15:05:32,YJ5162K00,132X0133,1030050012,FA20
8/4/2017,15:07:09,YJ5162K00,132X0134,1030050013,FA20
8/4/2017,15:07:40,YJ5162K00,132X0135,1030050014,FA20
8/4/2017,15:09:19,YJ5162K00,132X0136,1030050015,FA20
8/4/2017,15:09:48,YJ5162K00,132X0137,1030050016,FA20
8/4/2017,15:11:23,YJ5162K00,132X0138,1030050017,FA20
8/4/2017,20:40:58,YJ5147K01,132X0002,1030050019,FA20
8/4/2017,20:41:24,YJ5147K01,132X0001,1030050018,FA20
8/4/2017,20:43:12,YJ5147K01,132X0003,1030050020,FA20
8/4/2017,20:44:00,YJ5147K01,132X0004,1030050021,FA20
8/4/2017,20:45:00,YJ5147K01,132X0005,1030050022,FA20
8/4/2017,20:45:48,YJ5147K01,132X0006,1030050023,FA20
8/4/2017,20:46:42,YJ5147K01,132X0007,1030050024,FA20
8/4/2017,20:48:22,YJ5147K01,132X0009,1030050026,FA20
8/4/2017,20:48:34,YJ5147K01,132X0008,1030050025,FA20
8/4/2017,20:50:01,YJ5147K01,132X0010,1030050027,FA20
8/4/2017,21:01:13,YJ5147K01,132X0011,1030050028,FA20
8/4/2017,21:01:35,YJ5147K01,132X0012,1030050029,FA20
8/4/2017,21:02:47,YJ5147K01,132X0013,1030050030,FA20
8/4/2017,21:03:46,YJ5147K01,132X0014,1030050031,FA20
8/4/2017,21:04:37,YJ5147K01,132X0015,1030050032,FA20
8/4/2017,21:05:31,YJ5147K01,132X0016,1030050033,FA20
8/4/2017,21:06:23,YJ5147K01,132X0017,1030050034,FA20
8/4/2017,21:07:09,YJ5147K01,132X0018,1030050035,FA20
8/4/2017,21:08:22,YJ5147K01,132X0019,1030050036,FA20
8/4/2017,21:09:10,YJ5147K01,132X0020,1030050037,FA20
8/4/2017,21:11:02,YJ5147K01,132X0021,1030050038,FA20
8/4/2017,21:11:44,YJ5147K01,132X0022,1030050039,FA20
8/4/2017,21:15:12,YJ5147K01,132X0024,1030050041,FA20
8/4/2017,21:16:41,YJ5147K01,132X0025,1030050042,FA20
8/4/2017,21:17:52,YJ5147K01,132X0026,1030050043,FA20
8/4/2017,21:18:41,YJ5147K01,132X0027,1030050044,FA20
8/4/2017,21:19:39,YJ5147K01,132X0028,1030050045,FA20
8/4/2017,21:20:33,YJ5147K01,132X0029,1030050046,FA20
8/4/2017,21:21:19,YJ5147K01,132X0030,1030050047,FA20
8/4/2017,21:22:34,YJ5147K01,132X0031,1030050048,FA20
8/4/2017,21:23:29,YJ5147K01,132X0032,1030050049,FA20
8/4/2017,21:24:10,YJ5147K01,132X0033,1030050050,FA20
8/4/2017,21:25:57,YJ5147K01,132X0034,1030050051,FA20
8/4/2017,21:27:10,YJ5147K01,132X0035,1030050052,FA20
8/4/2017,21:28:27,YJ5147K01,132X0036,1030050053,FA20
8/4/2017,21:29:58,YJ5147K01,132X0037,1030050054,FA20
8/4/2017,21:30:41,YJ5147K01,132X0038,1030050055,FA20
8/4/2017,21:31:28,YJ5147K01,132X0039,1030050056,FA20
8/4/2017,21:32:40,YJ5147K01,132X0040,1030050057,FA20
8/4/2017,21:34:01,YJ5147K01,132X0041,1030050058,FA20
8/4/2017,21:36:50,YJ5147K01,132X0042,1030050059,FA20
8/4/2017,21:37:37,YJ5147K01,132X0043,1030050060,FA20
8/4/2017,21:39:42,YJ5147K01,132X0044,1030050061,FA20
8/4/2017,21:42:48,YJ5147K01,132X0046,1030050062,FA20
8/4/2017,21:46:24,YJ5147K01,132X0047,1030050064,FA20
8/4/2017,21:46:48,YJ5147K01,132X0048,1030050065,FA20
8/4/2017,21:48:16,YJ5147K01,132X0049,1030050066,FA20
8/4/2017,21:48:35,YJ5147K01,132X0050,1030050067,FA20
8/4/2017,21:49:43,YJ5147K01,132X0051,1030050068,FA20
8/4/2017,21:50:28,YJ5147K01,132X0052,1030050069,FA20
8/4/2017,21:51:17,YJ5147K01,132X0053,1030050070,FA20
8/4/2017,21:52:06,YJ5147K01,132X0054,1030050071,FA20
8/4/2017,21:52:49,YJ5147K01,132X0055,1030050072,FA20
8/4/2017,21:54:11,YJ5147K01,132X0056,1030050073,FA20
8/4/2017,21:55:21,YJ5147K01,132X0057,1030050074,FA20
8/4/2017,21:56:54,YJ5147K01,132X0058,1030050075,FA20
8/4/2017,21:58:25,YJ5147K01,132X0059,1030050076,FA20
8/4/2017,21:59:44,YJ5147K01,132X0060,1030050077,FA20
8/4/2017,22:01:09,YJ5147K01,132X0061,1030050078,FA20
8/4/2017,22:02:15,YJ5147K01,132X0062,1030050079,FA20
8/4/2017,22:05:30,YJ5147K01,132X0063,1030050080,FA20
8/4/2017,22:06:31,YJ5147K01,132X0064,1030050081,FA20
8/4/2017,22:07:20,YJ5147K01,132X0065,1030050082,FA20
8/4/2017,22:08:13,YJ5147K01,132X0066,1030050083,FA20
8/4/2017,22:08:58,YJ5147K01,132X0067,1030050084,FA20
8/4/2017,22:10:04,YJ5147K01,132X0068,1030050085,FA20
8/4/2017,22:10:42,YJ5147K01,132X0069,1030050086,FA20
8/4/2017,22:12:10,YJ5147K01,132X0070,1030050087,FA20
8/4/2017,22:13:19,YJ5147K01,132X0071,1030050088,FA20
8/4/2017,22:14:14,YJ5147K01,132X0072,1030050089,FA20
8/4/2017,22:15:29,YJ5147K01,132X0073,1030050090,FA20
8/4/2017,22:15:55,YJ5147K01,132X0074,1030050091,FA20
8/4/2017,22:17:14,YJ5147K01,132X0075,1030050092,FA20
8/4/2017,22:18:48,YJ5147K01,132X0076,1030050093,FA20
8/4/2017,22:19:42,YJ5147K01,132X0077,1030050094,FA20
8/4/2017,22:20:20,YJ5147K01,132X0023,1030050040,FA20
8/4/2017,22:21:55,YJ5147K01,132X0045,1030050063,FA20
8/4/2017,22:23:14,YJ5147K01,132X0078,1030050095,FA20
8/4/2017,22:23:57,YJ5147K01,132X0079,1030050096,FA20
8/4/2017,22:25:36,YJ5147K01,132X0080,1030050097,FA20
8/4/2017,22:26:27,YJ5147K01,132X0081,1030050098,FA20
8/4/2017,22:27:08,YJ5147K01,132X0082,1030050099,FA20
8/4/2017,22:28:36,YJ5147K01,132X0083,1030050100,FA20
8/4/2017,22:29:10,YJ5147K01,132X0084,1030050101,FA20
8/4/2017,22:30:31,YJ5147K01,132X0085,1030050102,FA20
8/4/2017,22:31:26,YJ5147K01,132X0086,1030050103,FA20
8/4/2017,22:32:35,YJ5147K01,132X0087,1030050104,FA20
8/4/2017,22:33:15,YJ5147K01,132X0088,1030050105,FA20
8/4/2017,22:34:59,YJ5147K01,132X0089,1030050106,FA20
8/4/2017,22:35:29,YJ5147K01,132X0090,1030050107,FA20
8/4/2017,22:36:55,YJ5147K01,132X0091,1030050108,FA20
8/4/2017,22:38:11,YJ5147K01,132X0092,1030050109,FA20
8/4/2017,22:39:14,YJ5147K01,132X0093,1030050110,FA20
8/4/2017,23:00:52,YJ5147K01,132X0094,1030050111,FA20
8/4/2017,23:02:02,YJ5147K01,132X0095,1030050112,FA20
8/4/2017,23:03:11,YJ5147K01,132X0096,1030050113,FA20
8/4/2017,23:04:04,YJ5147K01,132X0097,1030050114,FA20
8/4/2017,23:05:09,YJ5147K01,132X0098,1030050115,FA20
8/4/2017,23:05:58,YJ5147K01,132X0099,1030050116,FA20
8/4/2017,23:06:48,YJ5147K01,132X0100,1030050117,FA20
8/4/2017,23:07:56,YJ5147K01,132X0101,1030050118,FA20
8/4/2017,23:08:43,YJ5147K01,132X0102,1030050119,FA20
8/4/2017,23:10:33,YJ5147K01,132X0103,1030050120,FA20
8/4/2017,23:11:45,YJ5147K01,132X0104,1030050121,FA20
8/4/2017,23:13:16,YJ5147K01,132X0105,1030050122,FA20
8/4/2017,23:13:44,YJ5147K01,132X0106,1030050123,FA20
8/4/2017,23:14:43,YJ5147K01,132X0107,1030050124,FA20
8/4/2017,23:16:17,YJ5147K01,132X0108,1030050125,FA20
8/4/2017,23:17:37,YJ5147K01,132X0109,1030050126,FA20
8/4/2017,23:18:22,YJ5147K01,132X0110,1030050127,FA20
8/4/2017,23:19:38,YJ5147K01,132X0111,1030050128,FA20
8/4/2017,23:20:16,YJ5147K01,132X0112,1030050129,FA20
8/4/2017,23:21:29,YJ5147K01,132X0113,1030050130,FA20
8/4/2017,23:22:16,YJ5147K01,132X0114,1030050131,FA20
8/4/2017,23:23:10,YJ5147K01,132X0115,1030050132,FA20
8/4/2017,23:24:43,YJ5147K01,132X0116,1030050133,FA20
8/4/2017,23:25:35,YJ5147K01,132X0117,1030050134,FA20
8/4/2017,23:27:03,YJ5147K01,132X0118,1030050135,FA20
8/4/2017,23:27:59,YJ5147K01,132X0119,1030050136,FA20
8/4/2017,23:29:00,YJ5147K01,132X0120,1030050137,FA20
8/4/2017,23:29:50,YJ5147K01,132X0121,1030050138,FA20
8/4/2017,23:30:31,YJ5147K01,132X0122,1030050139,FA20
8/4/2017,23:31:51,YJ5147K01,132X0123,1030050140,FA20
8/4/2017,23:33:48,YJ5147K01,132X0124,1030050141,FA20
8/4/2017,23:35:45,YJ5147K01,132X0125,1030050142,FA20
8/4/2017,23:37:24,YJ5147K01,132X0126,1030050143,FA20
8/4/2017,23:38:26,YJ5147K01,132X0127,1030050144,FA20
8/4/2017,23:39:22,YJ5147K01,132X0128,1030050145,FA20
8/4/2017,23:40:37,YJ5147K01,132X0129,1030050146,FA20
8/4/2017,23:43:15,YJ5147K01,132X0130,1030050147,FA20
8/4/2017,23:44:16,YJ5147K01,132X0131,1030050148,FA20
8/4/2017,23:45:05,YJ5147K01,132X0132,1030050149,FA20
8/4/2017,23:45:53,YJ5147K01,132X0133,1030050150,FA20
8/4/2017,23:46:44,YJ5147K01,132X0134,1030050151,FA20
8/4/2017,23:47:46,YJ5147K01,132X0135,1030050152,FA20
8/4/2017,23:49:25,YJ5147K01,132X0136,1030050153,FA20
8/4/2017,23:50:15,YJ5147K01,132X0137,1030050154,FA20
8/4/2017,23:51:05,YJ5147K01,132X0138,1030050155,FA20
8/4/2017,23:51:46,YJ5147K01,132X0139,1030050156,FA20
8/5/2017,0:05:28,YJ5147M01,132X0001,1030013584,FA20
8/5/2017,0:06:34,YJ5147M01,132X0002,1030013585,FA20
8/7/2017,6:07:26,YJ5147M01,132X0003,1030013586,FA20
8/7/2017,6:08:25,YJ5147M01,132X0004,1030013587,FA20
8/7/2017,6:10:58,YJ5147M01,132X0005,1030013588,FA20
8/7/2017,6:11:40,YJ5147M01,132X0006,1030013589,FA20
8/7/2017,6:22:57,YJ5147M01,132X0007,1030013590,FA20
8/7/2017,6:23:38,YJ5147M01,132X0008,1030013591,FA20
8/7/2017,6:24:58,YJ5147M01,132X0009,1030013592,FA20
8/7/2017,6:26:09,YJ5147M01,132X0010,1030013593,FA20
8/7/2017,6:27:02,YJ5147M01,132X0011,1030013594,FA20
8/7/2017,6:27:52,YJ5147M01,132X0012,1030013595,FA20
8/7/2017,6:28:35,YJ5147M01,132X0013,1030013596,FA20
8/7/2017,6:29:58,YJ5147M01,132X0014,1030013597,FA20
8/7/2017,6:30:57,YJ5147M01,132X0015,1030013598,FA20
8/7/2017,6:31:53,YJ5147M01,132X0016,1030013599,FA20
8/7/2017,6:33:30,YJ5147M01,132X0017,1030013600,FA20
8/7/2017,6:34:46,YJ5147M01,132X0018,1030013601,FA20
8/7/2017,6:35:28,YJ5147M01,132X0019,1030013602,FA20
8/7/2017,6:36:43,YJ5147M01,132X0020,1030013603,FA20
8/7/2017,6:39:37,YJ5147M01,132X0021,1030013604,FA20
8/7/2017,6:40:43,YJ5147M01,132X0022,1030013605,FA20
8/7/2017,6:41:26,YJ5147M01,132X0023,1030013606,FA20
8/7/2017,6:42:15,YJ5147M01,132X0024,1030013607,FA20
8/7/2017,6:43:17,YJ5147M01,132X0025,1030013608,FA20
8/7/2017,7:00:27,YJ5147E02,132X0001,1030021303,FA20
8/7/2017,7:04:12,YJ5147E02,132X0002,1030021304,FA20
8/7/2017,7:05:17,YJ5147E02,132X0003,1030021305,FA20
8/7/2017,7:06:05,YJ5147E02,132X0004,1030021306,FA20
8/7/2017,7:07:47,YJ5147E02,132X0005,1030021307,FA20
8/7/2017,7:11:16,YJ5147E02,132X0006,1030021308,FA20
8/7/2017,7:12:37,YJ5147E02,132X0007,1030021309,FA20
8/7/2017,7:14:34,YJ5147E02,132X0008,1030021310,FA20
8/7/2017,7:16:24,YJ5147E02,132X0009,1030021311,FA20
8/7/2017,7:19:28,YJ5147E02,132X0010,1030021312,FA20
8/7/2017,7:20:20,YJ5147E02,132X0011,1030021313,FA20
8/7/2017,7:21:43,YJ5147E02,132X0012,1030021314,FA20
8/7/2017,7:23:32,YJ5147E02,132X0013,1030021315,FA20
8/7/2017,7:24:38,YJ5147E02,132X0014,1030021316,FA20
8/7/2017,7:25:29,YJ5147E02,132X0015,1030021317,FA20
8/7/2017,7:30:22,YJ5147E02,132X0016,1030021318,FA20
8/7/2017,7:31:42,YJ5147E02,132X0017,1030021319,FA20
8/7/2017,7:33:59,YJ5147E02,132X0018,1030021320,FA20
8/7/2017,7:34:47,YJ5147E02,132X0019,1030021321,FA20
8/7/2017,7:36:28,YJ5147E02,132X0020,1030021322,FA20
8/7/2017,7:38:15,YJ5147E02,132X0021,1030021323,FA20
8/7/2017,7:40:48,YJ5147E02,132X0022,1030021324,FA20
8/7/2017,7:42:32,YJ5147E02,132X0023,1030021325,FA20
8/7/2017,7:48:32,YJ5147E02,132X0024,1030021326,FA20
8/7/2017,7:49:31,YJ5147E02,132X0025,1030021327,FA20
8/7/2017,8:11:33,YJ5147E02,132X0026,1030021328,FA20
8/7/2017,8:12:38,YJ5147E02,132X0027,1030021329,FA20
8/7/2017,8:13:48,YJ5147E02,132X0028,1030021330,FA20
8/7/2017,8:14:37,YJ5147E02,132X0029,1030021331,FA20
8/7/2017,8:19:35,YJ5147E02,132X0030,1030021332,FA20
8/7/2017,8:22:23,YJ5147E02,132X0031,1030021333,FA20
8/7/2017,8:23:20,YJ5147E02,132X0032,1030021334,FA20
8/7/2017,8:24:08,YJ5147E02,132X0033,1030021335,FA20
8/7/2017,8:25:52,YJ5147E02,132X0034,1030021336,FA20
8/7/2017,8:26:47,YJ5147E02,132X0035,1030021337,FA20
8/7/2017,8:28:03,YJ5147E02,132X0036,1030021338,FA20
8/7/2017,8:29:39,YJ5147E02,132X0037,1030021339,FA20
8/7/2017,8:30:30,YJ5147E02,132X0038,1030021340,FA20
8/7/2017,8:31:59,YJ5147E02,132X0039,1030021341,FA20
8/7/2017,8:33:41,YJ5147E02,132X0040,1030021342,FA20
8/7/2017,8:35:14,YJ5147E02,132X0041,1030021562,FA20
8/7/2017,8:36:08,YJ5147E02,132X0042,1030021563,FA20
8/7/2017,8:37:37,YJ5147E02,132X0043,1030021564,FA20
